household_key,COMMODITY_DESC,filter_reason,reference_week
133,SOFT DRINKS,recent_purchase,46
133,SUGARS/SWEETNERS,recent_purchase,46
133,VEGETABLES - ALL OTHERS,recent_purchase,46
133,VITAMINS,recent_purchase,46
134,BEEF,recent_purchase,46
134,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
134,DRY BN/VEG/POTATO/RICE,recent_purchase,46
134,EGGS,recent_purchase,46
134,MILK BY-PRODUCTS,recent_purchase,46
134,ONIONS,recent_purchase,46
134,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
134,REFRGRATD JUICES/DRNKS,recent_purchase,46
134,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
134,SEAFOOD - SHELF STABLE,recent_purchase,46
134,SOUP,recent_purchase,46
134,VEGETABLES - SHELF STABLE,recent_purchase,46
134,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
135,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
135,FLUID MILK PRODUCTS,recent_purchase,46
135,HOT CEREAL,recent_purchase,46
135,PICKLE/RELISH/PKLD VEG,recent_purchase,46
135,REFRGRATD JUICES/DRNKS,recent_purchase,46
136,APPLES,recent_purchase,46
136,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
136,BEANS - CANNED GLASS & MW,recent_purchase,46
136,CAKES,recent_purchase,46
136,CANDY - CHECKLANE,recent_purchase,46
136,CHEESES,recent_purchase,46
136,CONDIMENTS/SAUCES,recent_purchase,46
136,DELI MEATS,recent_purchase,46
136,DINNER SAUSAGE,recent_purchase,46
136,EGGS,recent_purchase,46
136,FROZEN MEAT,recent_purchase,46
136,FROZEN PIZZA,recent_purchase,46
136,ICE CREAM/MILK/SHERBTS,recent_purchase,46
136,ONIONS,recent_purchase,46
136,PICKLE/RELISH/PKLD VEG,recent_purchase,46
136,SOFT DRINKS,recent_purchase,46
136,STONE FRUIT,recent_purchase,46
137,APPLES,recent_purchase,46
137,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
137,BERRIES,recent_purchase,46
137,CARROTS,recent_purchase,46
137,FLUID MILK PRODUCTS,recent_purchase,46
137,ICE CREAM/MILK/SHERBTS,recent_purchase,46
137,PNT BTR/JELLY/JAMS,recent_purchase,46
137,VEGETABLES - ALL OTHERS,recent_purchase,46
137,VEGETABLES - SHELF STABLE,recent_purchase,46
137,VEGETABLES SALAD,recent_purchase,46
138,BAG SNACKS,recent_purchase,46
138,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
138,BATH TISSUES,recent_purchase,46
138,BEANS - CANNED GLASS & MW,recent_purchase,46
138,BEEF,recent_purchase,46
138,CANDY - CHECKLANE,recent_purchase,46
138,CHEESES,recent_purchase,46
138,CITRUS,recent_purchase,46
138,COLD CEREAL,recent_purchase,46
138,DELI MEATS,recent_purchase,46
138,FLUID MILK PRODUCTS,recent_purchase,46
138,PICKLE/RELISH/PKLD VEG,recent_purchase,46
138,REFRGRATD JUICES/DRNKS,recent_purchase,46
138,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
138,SEAFOOD - SHELF STABLE,recent_purchase,46
138,SOFT DRINKS,recent_purchase,46
138,TROPICAL FRUIT,recent_purchase,46
140,ANALGESICS,recent_purchase,46
140,BAG SNACKS,recent_purchase,46
140,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
140,BAKED SWEET GOODS,recent_purchase,46
140,BEEF,recent_purchase,46
140,CANDY - CHECKLANE,recent_purchase,46
140,CANDY - PACKAGED,recent_purchase,46
140,CHEESE,recent_purchase,46
140,COUPON/MISC ITEMS,recent_purchase,46
140,CRACKERS/MISC BKD FD,recent_purchase,46
140,DINNER MXS:DRY,recent_purchase,46
140,DINNER SAUSAGE,recent_purchase,46
140,EGGS,recent_purchase,46
140,FLUID MILK PRODUCTS,recent_purchase,46
140,FROZEN MEAT,recent_purchase,46
140,FROZEN PIZZA,recent_purchase,46
140,FRZN MEAT/MEAT DINNERS,recent_purchase,46
140,FRZN NOVELTIES/WTR ICE,recent_purchase,46
140,HEAT/SERVE,recent_purchase,46
140,HOT DOGS,recent_purchase,46
140,ICE CREAM/MILK/SHERBTS,recent_purchase,46
140,LUNCHMEAT,recent_purchase,46
140,MEAT - SHELF STABLE,recent_purchase,46
140,MILK BY-PRODUCTS,recent_purchase,46
140,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
140,SNACK NUTS,recent_purchase,46
140,SOFT DRINKS,recent_purchase,46
140,WAREHOUSE SNACKS,recent_purchase,46
140,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
140,YOGURT,recent_purchase,46
141,FROZEN BREAD/DOUGH,recent_purchase,46
141,HERBS,recent_purchase,46
141,ONIONS,recent_purchase,46
141,TOMATOES,recent_purchase,46
142,BAG SNACKS,recent_purchase,46
142,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
142,BATH TISSUES,recent_purchase,46
142,CHEESE,recent_purchase,46
142,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
142,DINNER SAUSAGE,recent_purchase,46
142,ELECTRICAL SUPPPLIES,recent_purchase,46
142,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
142,FROZEN PIZZA,recent_purchase,46
142,FRZN MEAT/MEAT DINNERS,recent_purchase,46
142,LUNCHMEAT,recent_purchase,46
142,PAPER TOWELS,recent_purchase,46
142,REFRGRATD JUICES/DRNKS,recent_purchase,46
142,SOFT DRINKS,recent_purchase,46
143,ANTACIDS,recent_purchase,46
143,BAG SNACKS,recent_purchase,46
143,BAKED SWEET GOODS,recent_purchase,46
143,BEEF,recent_purchase,46
143,BEERS/ALES,recent_purchase,46
143,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
143,CANDY - CHECKLANE,recent_purchase,46
143,CANDY - PACKAGED,recent_purchase,46
143,CANNED JUICES,recent_purchase,46
143,CAT FOOD,recent_purchase,46
143,CHICKEN,recent_purchase,46
143,CIGARETTES,recent_purchase,46
143,COLD CEREAL,recent_purchase,46
143,CONDIMENTS/SAUCES,recent_purchase,46
143,DINNER MXS:DRY,recent_purchase,46
143,DINNER SAUSAGE,recent_purchase,46
143,DISHWASH DETERGENTS,recent_purchase,46
143,DRY MIX DESSERTS,recent_purchase,46
143,FROZEN PIE/DESSERTS,recent_purchase,46
143,FRZN BREAKFAST FOODS,recent_purchase,46
143,FRZN NOVELTIES/WTR ICE,recent_purchase,46
143,FRZN VEGETABLE/VEG DSH,recent_purchase,46
143,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
143,HOT DOGS,recent_purchase,46
143,ISOTONIC DRINKS,recent_purchase,46
143,LUNCHMEAT,recent_purchase,46
143,MAGAZINE,recent_purchase,46
143,MARGARINES,recent_purchase,46
143,MEAT - SHELF STABLE,recent_purchase,46
143,MISC. DAIRY,recent_purchase,46
143,NEWSPAPER,recent_purchase,46
143,PAPER HOUSEWARES,recent_purchase,46
143,PORK,recent_purchase,46
143,POTATOES,recent_purchase,46
143,SUGARS/SWEETNERS,recent_purchase,46
143,TOBACCO OTHER,recent_purchase,46
143,TROPICAL FRUIT,recent_purchase,46
144,BAG SNACKS,recent_purchase,46
144,BATH TISSUES,recent_purchase,46
144,BEEF,recent_purchase,46
144,BEERS/ALES,recent_purchase,46
144,CHEESE,recent_purchase,46
144,CIGARETTES,recent_purchase,46
144,DINNER MXS:DRY,recent_purchase,46
144,FLOUR & MEALS,recent_purchase,46
144,FLUID MILK PRODUCTS,recent_purchase,46
144,FROZEN PIZZA,recent_purchase,46
144,FRZN MEAT/MEAT DINNERS,recent_purchase,46
144,HISPANIC,recent_purchase,46
144,ICE CREAM/MILK/SHERBTS,recent_purchase,46
144,MAGAZINE,recent_purchase,46
144,MEAT - MISC,recent_purchase,46
144,MILK BY-PRODUCTS,recent_purchase,46
144,PAPER HOUSEWARES,recent_purchase,46
144,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
144,SHORTENING/OIL,recent_purchase,46
144,SOFT DRINKS,recent_purchase,46
144,SPICES & EXTRACTS,recent_purchase,46
144,VEGETABLES SALAD,recent_purchase,46
145,BABY HBC,recent_purchase,46
145,CHRISTMAS  SEASONAL,recent_purchase,46
145,DIAPERS & DISPOSABLES,recent_purchase,46
145,ELECTRICAL SUPPPLIES,recent_purchase,46
145,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
146,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
146,CANDY - CHECKLANE,recent_purchase,46
146,CHEESE,recent_purchase,46
146,CHICKEN,recent_purchase,46
146,COLD CEREAL,recent_purchase,46
146,FLUID MILK PRODUCTS,recent_purchase,46
146,FROZEN MEAT,recent_purchase,46
146,GRAPES,recent_purchase,46
146,LUNCHMEAT,recent_purchase,46
146,MARGARINES,recent_purchase,46
146,REFRGRATD JUICES/DRNKS,recent_purchase,46
146,SALAD BAR,recent_purchase,46
146,SOFT DRINKS,recent_purchase,46
146,SUGARS/SWEETNERS,recent_purchase,46
146,VEGETABLES - ALL OTHERS,recent_purchase,46
148,BAG SNACKS,recent_purchase,46
148,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
148,BAKED SWEET GOODS,recent_purchase,46
148,BERRIES,recent_purchase,46
148,CANNED JUICES,recent_purchase,46
148,COLD CEREAL,recent_purchase,46
148,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
148,COOKIES,recent_purchase,46
148,FLUID MILK PRODUCTS,recent_purchase,46
148,ORAL HYGIENE PRODUCTS,recent_purchase,46
148,SOFT DRINKS,recent_purchase,46
148,VITAMINS,recent_purchase,46
150,SALAD BAR,recent_purchase,46
151,BAG SNACKS,recent_purchase,46
151,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
151,BUTTER,recent_purchase,46
151,CANDY - CHECKLANE,recent_purchase,46
151,CARROTS,recent_purchase,46
151,CHEESE,recent_purchase,46
151,COUPON/MISC ITEMS,recent_purchase,46
151,FLUID MILK PRODUCTS,recent_purchase,46
151,FROZEN BREAD/DOUGH,recent_purchase,46
151,FROZEN PIZZA,recent_purchase,46
151,FRZN VEGETABLE/VEG DSH,recent_purchase,46
151,ISOTONIC DRINKS,recent_purchase,46
151,POTATOES,recent_purchase,46
151,REFRGRATD JUICES/DRNKS,recent_purchase,46
151,SALAD MIX,recent_purchase,46
151,YOGURT,recent_purchase,46
153,APPLES,recent_purchase,46
153,BEANS - CANNED GLASS & MW,recent_purchase,46
153,BERRIES,recent_purchase,46
153,CAT FOOD,recent_purchase,46
153,CAT LITTER,recent_purchase,46
153,CHEESE,recent_purchase,46
153,CHICKEN,recent_purchase,46
153,CITRUS,recent_purchase,46
153,COFFEE,recent_purchase,46
153,DRY NOODLES/PASTA,recent_purchase,46
153,HISPANIC,recent_purchase,46
153,HOT CEREAL,recent_purchase,46
153,PAPER TOWELS,recent_purchase,46
153,PASTA SAUCE,recent_purchase,46
153,PICKLE/RELISH/PKLD VEG,recent_purchase,46
153,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
153,SOFT DRINKS,recent_purchase,46
153,TROPICAL FRUIT,recent_purchase,46
153,VEGETABLES - SHELF STABLE,recent_purchase,46
153,YOGURT,recent_purchase,46
155,BAG SNACKS,recent_purchase,46
155,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
155,BEERS/ALES,recent_purchase,46
155,CANDY - CHECKLANE,recent_purchase,46
155,CANNED JUICES,recent_purchase,46
155,COFFEE,recent_purchase,46
155,COLD CEREAL,recent_purchase,46
155,DELI MEATS,recent_purchase,46
155,FLUID MILK PRODUCTS,recent_purchase,46
155,FROZEN MEAT,recent_purchase,46
155,FRZN BREAKFAST FOODS,recent_purchase,46
155,ICE CREAM/MILK/SHERBTS,recent_purchase,46
155,REFRGRATD JUICES/DRNKS,recent_purchase,46
155,YOGURT,recent_purchase,46
156,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
156,BAKED SWEET GOODS,recent_purchase,46
156,CANDY - CHECKLANE,recent_purchase,46
156,CANDY - PACKAGED,recent_purchase,46
156,CHEESE,recent_purchase,46
156,COUPON/MISC ITEMS,recent_purchase,46
156,EGGS,recent_purchase,46
156,FRZN VEGETABLE/VEG DSH,recent_purchase,46
156,GRAPES,recent_purchase,46
156,ICE CREAM/MILK/SHERBTS,recent_purchase,46
156,LUNCHMEAT,recent_purchase,46
156,MAGAZINE,recent_purchase,46
156,PNT BTR/JELLY/JAMS,recent_purchase,46
156,REFRGRATD JUICES/DRNKS,recent_purchase,46
156,SALAD MIX,recent_purchase,46
156,SOUP,recent_purchase,46
156,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
156,TROPICAL FRUIT,recent_purchase,46
156,WAREHOUSE SNACKS,recent_purchase,46
156,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
156,YOGURT,recent_purchase,46
157,BAG SNACKS,recent_purchase,46
157,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
157,CANNED JUICES,recent_purchase,46
157,CHEESE,recent_purchase,46
157,COLD CEREAL,recent_purchase,46
157,CONDIMENTS/SAUCES,recent_purchase,46
157,COOKIES/CONES,recent_purchase,46
157,EGGS,recent_purchase,46
157,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
157,FLUID MILK PRODUCTS,recent_purchase,46
157,FRZN NOVELTIES/WTR ICE,recent_purchase,46
157,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
157,ICE CREAM/MILK/SHERBTS,recent_purchase,46
157,MEAT - MISC,recent_purchase,46
157,PNT BTR/JELLY/JAMS,recent_purchase,46
157,REFRGRATD JUICES/DRNKS,recent_purchase,46
157,SHORTENING/OIL,recent_purchase,46
157,SOFT DRINKS,recent_purchase,46
157,SUGARS/SWEETNERS,recent_purchase,46
157,TROPICAL FRUIT,recent_purchase,46
157,VEGETABLES - ALL OTHERS,recent_purchase,46
157,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
158,ANALGESICS,recent_purchase,46
158,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
158,BEEF,recent_purchase,46
158,BREAD,recent_purchase,46
158,CHEESE,recent_purchase,46
158,FLUID MILK PRODUCTS,recent_purchase,46
158,PAPER TOWELS,recent_purchase,46
158,PNT BTR/JELLY/JAMS,recent_purchase,46
158,PORK,recent_purchase,46
158,REFRGRATD JUICES/DRNKS,recent_purchase,46
158,SMOKED MEATS,recent_purchase,46
158,TROPICAL FRUIT,recent_purchase,46
158,VEGETABLES - ALL OTHERS,recent_purchase,46
159,CHEESE,recent_purchase,46
159,EGGS,recent_purchase,46
159,FROZEN MEAT,recent_purchase,46
159,FROZEN PIZZA,recent_purchase,46
159,FRZN MEAT/MEAT DINNERS,recent_purchase,46
159,SOFT DRINKS,recent_purchase,46
162,BAG SNACKS,recent_purchase,46
162,CHEESE,recent_purchase,46
162,FLUID MILK PRODUCTS,recent_purchase,46
162,FROZEN MEAT,recent_purchase,46
162,ICE CREAM/MILK/SHERBTS,recent_purchase,46
162,SALADS/DIPS,recent_purchase,46
162,SOFT DRINKS,recent_purchase,46
164,ANTACIDS,recent_purchase,46
164,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
164,BEEF,recent_purchase,46
164,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
164,CHEESE,recent_purchase,46
164,DINNER MXS:DRY,recent_purchase,46
164,DRY MIX DESSERTS,recent_purchase,46
164,FROZEN BREAD/DOUGH,recent_purchase,46
164,FROZEN PIZZA,recent_purchase,46
164,FRZN MEAT/MEAT DINNERS,recent_purchase,46
164,FRZN POTATOES,recent_purchase,46
164,FRZN VEGETABLE/VEG DSH,recent_purchase,46
164,ICE CREAM/MILK/SHERBTS,recent_purchase,46
164,MILK BY-PRODUCTS,recent_purchase,46
164,PLASTIC HOUSEWARES,recent_purchase,46
164,SEAFOOD - SHELF STABLE,recent_purchase,46
164,SOFT DRINKS,recent_purchase,46
164,YOGURT,recent_purchase,46
165,BEEF,recent_purchase,46
165,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
165,DRY NOODLES/PASTA,recent_purchase,46
165,FLUID MILK PRODUCTS,recent_purchase,46
165,ONIONS,recent_purchase,46
165,PEPPERS-ALL,recent_purchase,46
165,REFRGRATD JUICES/DRNKS,recent_purchase,46
166,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
166,CANDY - PACKAGED,recent_purchase,46
166,CIGARETTES,recent_purchase,46
166,COUPON/MISC ITEMS,recent_purchase,46
166,DELI MEATS,recent_purchase,46
166,FLUID MILK PRODUCTS,recent_purchase,46
166,TROPICAL FRUIT,recent_purchase,46
168,YOGURT,recent_purchase,46
171,AIR CARE,recent_purchase,46
171,BEEF,recent_purchase,46
171,CONDIMENTS/SAUCES,recent_purchase,46
171,FEMININE HYGIENE,recent_purchase,46
171,FRZN BREAKFAST FOODS,recent_purchase,46
171,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
171,PORK,recent_purchase,46
171,PWDR/CRYSTL DRNK MX,recent_purchase,46
171,SOAP - LIQUID & BAR,recent_purchase,46
171,SOFT DRINKS,recent_purchase,46
171,SUGARS/SWEETNERS,recent_purchase,46
172,CHEESE,recent_purchase,46
172,CHICKEN/POULTRY,recent_purchase,46
172,CONDIMENTS/SAUCES,recent_purchase,46
172,COUPON/MISC ITEMS,recent_purchase,46
172,CRACKERS/MISC BKD FD,recent_purchase,46
172,LUNCHMEAT,recent_purchase,46
172,PORK,recent_purchase,46
172,SOFT DRINKS,recent_purchase,46
174,BAG SNACKS,recent_purchase,46
174,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
174,BEANS - CANNED GLASS & MW,recent_purchase,46
174,CANDY - CHECKLANE,recent_purchase,46
174,CHEESE,recent_purchase,46
174,CRACKERS/MISC BKD FD,recent_purchase,46
174,FLUID MILK PRODUCTS,recent_purchase,46
174,FRZN BREAKFAST FOODS,recent_purchase,46
174,HISPANIC,recent_purchase,46
174,ONIONS,recent_purchase,46
174,PORK,recent_purchase,46
175,CANDY - PACKAGED,recent_purchase,46
175,FEMININE HYGIENE,recent_purchase,46
175,FLUID MILK PRODUCTS,recent_purchase,46
175,FROZEN PIZZA,recent_purchase,46
175,FRZN MEAT/MEAT DINNERS,recent_purchase,46
175,FRZN POTATOES,recent_purchase,46
176,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
176,COLD CEREAL,recent_purchase,46
176,DELI MEATS,recent_purchase,46
176,PWDR/CRYSTL DRNK MX,recent_purchase,46
176,SOFT DRINKS,recent_purchase,46
176,TROPICAL FRUIT,recent_purchase,46
176,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
179,BEANS - CANNED GLASS & MW,recent_purchase,46
179,BEEF,recent_purchase,46
179,CANDY - PACKAGED,recent_purchase,46
179,CAT FOOD,recent_purchase,46
179,CAT LITTER,recent_purchase,46
179,DINNER SAUSAGE,recent_purchase,46
179,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
179,SOFT DRINKS,recent_purchase,46
179,VEGETABLES - SHELF STABLE,recent_purchase,46
180,BEEF,recent_purchase,46
180,CANDY - CHECKLANE,recent_purchase,46
180,CANDY - PACKAGED,recent_purchase,46
183,BABY FOODS,recent_purchase,46
183,BABY HBC,recent_purchase,46
183,BAG SNACKS,recent_purchase,46
183,BERRIES,recent_purchase,46
183,CANDY - CHECKLANE,recent_purchase,46
183,CHICKEN/POULTRY,recent_purchase,46
183,DIAPERS & DISPOSABLES,recent_purchase,46
183,INFANT FORMULA,recent_purchase,46
183,MILK BY-PRODUCTS,recent_purchase,46
183,SOFT DRINKS,recent_purchase,46
184,ANALGESICS,recent_purchase,46
184,ANTACIDS,recent_purchase,46
184,BEEF,recent_purchase,46
184,BREAKFAST SWEETS,recent_purchase,46
184,CANDY - PACKAGED,recent_purchase,46
184,CAT FOOD,recent_purchase,46
184,CHEESE,recent_purchase,46
184,CHICKEN,recent_purchase,46
184,COUPON/MISC ITEMS,recent_purchase,46
184,DRY NOODLES/PASTA,recent_purchase,46
184,EGGS,recent_purchase,46
184,FRZN VEGETABLE/VEG DSH,recent_purchase,46
184,LUNCHMEAT,recent_purchase,46
184,MAGAZINE,recent_purchase,46
184,MILK BY-PRODUCTS,recent_purchase,46
184,MISC. DAIRY,recent_purchase,46
184,ONIONS,recent_purchase,46
184,ORAL HYGIENE PRODUCTS,recent_purchase,46
184,PLASTIC HOUSEWARES,recent_purchase,46
184,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
184,SOFT DRINKS,recent_purchase,46
184,SOUP,recent_purchase,46
184,SPICES & EXTRACTS,recent_purchase,46
184,TURKEY,recent_purchase,46
184,VEGETABLES - ALL OTHERS,recent_purchase,46
184,VEGETABLES - SHELF STABLE,recent_purchase,46
187,BAG SNACKS,recent_purchase,46
187,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
187,CHEESE,recent_purchase,46
187,DELI MEATS,recent_purchase,46
187,FLUID MILK PRODUCTS,recent_purchase,46
187,MEAT - MISC,recent_purchase,46
187,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
187,VEGETABLES - ALL OTHERS,recent_purchase,46
188,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
188,FLUID MILK PRODUCTS,recent_purchase,46
188,FRZN MEAT/MEAT DINNERS,recent_purchase,46
188,REFRGRATD JUICES/DRNKS,recent_purchase,46
188,SALAD BAR,recent_purchase,46
188,SOFT DRINKS,recent_purchase,46
188,SOUP,recent_purchase,46
188,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
188,YOGURT,recent_purchase,46
189,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
189,CANNED JUICES,recent_purchase,46
189,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
189,CRACKERS/MISC BKD FD,recent_purchase,46
189,DINNER MXS:DRY,recent_purchase,46
189,DRY NOODLES/PASTA,recent_purchase,46
189,FROZEN MEAT,recent_purchase,46
189,FROZEN PIZZA,recent_purchase,46
189,FRUIT - SHELF STABLE,recent_purchase,46
189,FRZN MEAT/MEAT DINNERS,recent_purchase,46
189,HISPANIC,recent_purchase,46
189,HOT DOGS,recent_purchase,46
189,LUNCHMEAT,recent_purchase,46
189,MEAT - SHELF STABLE,recent_purchase,46
189,PREPARED FOOD,recent_purchase,46
189,SALAD BAR,recent_purchase,46
189,SEAFOOD - FROZEN,recent_purchase,46
189,SOFT DRINKS,recent_purchase,46
189,SOUP,recent_purchase,46
192,BAG SNACKS,recent_purchase,46
192,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
192,BAKING MIXES,recent_purchase,46
192,BATH TISSUES,recent_purchase,46
192,BEEF,recent_purchase,46
192,CANNED JUICES,recent_purchase,46
192,COLD CEREAL,recent_purchase,46
192,CONDIMENTS/SAUCES,recent_purchase,46
192,DRY BN/VEG/POTATO/RICE,recent_purchase,46
192,EGGS,recent_purchase,46
192,FACIAL TISS/DNR NAPKIN,recent_purchase,46
192,FLUID MILK PRODUCTS,recent_purchase,46
192,FROZEN PIZZA,recent_purchase,46
192,FRZN BREAKFAST FOODS,recent_purchase,46
192,MARGARINES,recent_purchase,46
192,MEAT - SHELF STABLE,recent_purchase,46
192,SOFT DRINKS,recent_purchase,46
192,SOUP,recent_purchase,46
193,BAG SNACKS,recent_purchase,46
193,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
193,BAKED SWEET GOODS,recent_purchase,46
193,BATH TISSUES,recent_purchase,46
193,BEEF,recent_purchase,46
193,CANDY - PACKAGED,recent_purchase,46
193,CANNED JUICES,recent_purchase,46
193,CHEESE,recent_purchase,46
193,COLD CEREAL,recent_purchase,46
193,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
193,COUPON/MISC ITEMS,recent_purchase,46
193,DINNER MXS:DRY,recent_purchase,46
193,DINNER SAUSAGE,recent_purchase,46
193,DOG FOODS,recent_purchase,46
193,DRY BN/VEG/POTATO/RICE,recent_purchase,46
193,EGGS,recent_purchase,46
193,FLUID MILK PRODUCTS,recent_purchase,46
193,FROZEN BREAD/DOUGH,recent_purchase,46
193,FROZEN PIZZA,recent_purchase,46
193,FRZN MEAT/MEAT DINNERS,recent_purchase,46
193,FRZN NOVELTIES/WTR ICE,recent_purchase,46
193,LUNCHMEAT,recent_purchase,46
193,MARGARINES,recent_purchase,46
193,PAPER TOWELS,recent_purchase,46
193,SEAFOOD - SHELF STABLE,recent_purchase,46
193,SOFT DRINKS,recent_purchase,46
193,WAREHOUSE SNACKS,recent_purchase,46
194,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
194,BEEF,recent_purchase,46
194,BREAKFAST SWEETS,recent_purchase,46
194,CARROTS,recent_purchase,46
194,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
194,COOKIES,recent_purchase,46
194,FRUIT - SHELF STABLE,recent_purchase,46
194,ONIONS,recent_purchase,46
194,PNT BTR/JELLY/JAMS,recent_purchase,46
194,SHORTENING/OIL,recent_purchase,46
194,SUGARS/SWEETNERS,recent_purchase,46
194,TOMATOES,recent_purchase,46
194,TROPICAL FRUIT,recent_purchase,46
194,VALUE ADDED FRUIT,recent_purchase,46
194,VEGETABLES - ALL OTHERS,recent_purchase,46
195,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
195,BAKING MIXES,recent_purchase,46
195,BEEF,recent_purchase,46
195,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
195,CARROTS,recent_purchase,46
195,CHEESE,recent_purchase,46
195,CITRUS,recent_purchase,46
195,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
195,COUPON/MISC ITEMS,recent_purchase,46
195,CRACKERS/MISC BKD FD,recent_purchase,46
195,EGGS,recent_purchase,46
195,FLUID MILK PRODUCTS,recent_purchase,46
195,FROZEN BREAD/DOUGH,recent_purchase,46
195,FRZN BREAKFAST FOODS,recent_purchase,46
195,FRZN MEAT/MEAT DINNERS,recent_purchase,46
195,HISPANIC,recent_purchase,46
195,MILK BY-PRODUCTS,recent_purchase,46
195,ONIONS,recent_purchase,46
195,PORK,recent_purchase,46
195,TOMATOES,recent_purchase,46
195,VEGETABLES - SHELF STABLE,recent_purchase,46
196,APPLES,recent_purchase,46
196,BAG SNACKS,recent_purchase,46
196,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
196,BAKED SWEET GOODS,recent_purchase,46
196,BEEF,recent_purchase,46
